"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Elc","yes",1,0,1,"1.22","0.21","0.21"
"2","H","Ala","yes",3,1,1,"2.11","-0.36","-0.14"
"3","A","Cel","yes",1,0,1,"1.83","-0.18","-0.32"
"4","H","Ath","yes",0,-1,1,"2.06","-0.33","-0.65"
"5","A","Lev","yes",1,0,2,"1.66","-0.07","-0.72"
"6","H","RSo","yes",3,2,3,"1.95","-0.26","-0.97"
"7","H","Osa","yes",3,2,2,"2.28","-0.47","-1.44"
"8","A","Esp","yes",3,1,2,"1.58","-0.01","-1.45"
"9","A","Vil","yes",1,0,2,"0.60","0.62","-0.84"
"10","H","Atl","yes",0,-2,0,"1.63","-0.05","-0.89"
"11","H","Mal","yes",3,3,3,"2.33","-0.50","-1.39"
"12","A","Val","yes",1,0,1,"1.50","0.04","-1.35"
"13","H","Gir","yes",1,0,1,"1.96","-0.26","-1.61"
"14","A","Sev","yes",3,2,2,"1.62","-0.04","-1.65"
"15","H","FCB","yes",0,-2,3,"0.78","0.50","-1.15"
"16","A","Ray","yes",1,0,0,"1.45","0.07","-1.08"
"17","H","Get","yes",3,4,4,"1.56","-0.00","-1.08"
"18","A","RMa","yes",0,-4,1,"0.44","0.72","-0.37"
"19","A","Ovi","yes",1,0,1,"1.89","-0.22","-0.59"
"20","H","Vil","yes",3,2,2,"1.41","0.09","-0.49"
"21","A","Ala","yes",0,-1,1,"1.47","0.05","-0.44"
"22","H","Val","yes",3,1,2,"1.98","-0.27","-0.71"
"23","A","Atl","yes",3,1,1,"0.59","0.62","-0.09"
"24","A","Mal","yes",3,1,2,"1.29","0.17","0.08"
"25","H","Ray","yes",1,0,1,"1.97","-0.27","-0.19"
"26","H","Sev","yes",1,0,2,"1.85","-0.19","-0.38"
"27","A","Get","yes",0,-2,0,"1.60","-0.03","-0.41"
"28","H","Cel","yes",1,0,1,"1.21","0.22","-0.19"
"29","A","Ath","yes",0,-1,1,"1.40","0.10","-0.09"
"30","H","Esp","yes",1,0,0,"1.94","-0.25","-0.33"
"31","A","Osa","yes",1,0,1,"1.20","0.23","-0.11"
"32","A","Gir","yes",3,1,3,"1.63","-0.05","-0.15"
"33","H","RMa","yes",1,0,1,"0.94","0.39","0.24"
"34","H","Ovi","yes",3,3,3,"2.29","-0.47","-0.24"
"35","A","RSo","yes",1,0,2,"1.36","0.13","-0.11"
"36","H","Elc","yes",3,1,2,"2.44","-0.57","-0.68"
"37","A","FCB","no",NA,NA,NA,"0.06","0.96","0.28"
"38","H","Lev","no",NA,NA,NA,"1.99","-0.28","0.00"
