"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","BHA","yes",1,0,1,"0.70","0.48","0.48"
"2","H","MnU","yes",1,0,1,"1.52","-0.11","0.37"
"3","A","Che","yes",0,-2,0,"1.15","0.16","0.53"
"4","H","Lee","yes",3,1,1,"2.08","-0.53","0.00"
"5","H","Bre","yes",3,2,3,"1.86","-0.36","-0.36"
"6","A","Ast","yes",0,-2,1,"0.62","0.55","0.19"
"7","A","Bou","yes",0,-2,1,"0.84","0.39","0.57"
"8","H","Ars","yes",0,-1,0,"0.98","0.28","0.86"
"9","A","New","yes",0,-1,1,"0.85","0.37","1.23"
"10","H","Wol","yes",3,3,3,"2.58","-0.90","0.33"
"11","A","Eve","yes",0,-2,0,"1.12","0.17","0.51"
"12","H","Sun","yes",3,1,1,"1.93","-0.42","0.09"
"13","A","Tot","yes",3,1,2,"1.78","-0.31","-0.22"
"14","H","MnC","yes",0,-1,4,"1.17","0.14","-0.07"
"15","H","Pal","yes",0,-1,1,"1.70","-0.25","-0.32"
"16","A","Bur","yes",3,1,3,"1.74","-0.27","-0.60"
"17","H","Not","yes",3,1,1,"1.67","-0.23","-0.82"
"18","A","WHU","yes",3,1,1,"1.34","0.02","-0.81"
"19","A","Pal","yes",1,0,1,"1.27","0.07","-0.74"
"20","H","Liv","yes",1,0,2,"1.64","-0.20","-0.94"
"21","H","Che","yes",3,1,2,"1.53","-0.12","-1.06"
"22","A","Lee","yes",0,-1,0,"0.86","0.37","-0.70"
"23","H","BHA","yes",3,1,2,"1.84","-0.35","-1.05"
"24","A","MnU","yes",0,-1,2,"0.47","0.66","-0.39"
"25","H","Eve","yes",0,-1,1,"1.48","-0.08","-0.48"
"26","A","MnC","yes",0,-3,0,"0.28","0.80","0.32"
"27","A","Sun","yes",3,2,3,"0.83","0.39","0.71"
"28","H","Tot","yes",3,1,2,"1.52","-0.11","0.60"
"29","H","WHU","yes",0,-1,0,"2.01","-0.48","0.12"
"30","A","Not","yes",1,0,0,"1.36","0.00","0.12"
"31","H","Bur","yes",3,2,3,"2.43","-0.79","-0.66"
"32","A","Liv","yes",0,-2,0,"0.61","0.55","-0.11"
"33","A","Bre","yes",1,0,0,"0.78","0.43","0.32"
"34","H","Ast","yes",3,1,1,"1.66","-0.22","0.10"
"35","A","Ars","yes",0,-3,0,"0.29","0.79","0.89"
"36","H","Bou","yes",0,-1,0,"1.54","-0.13","0.75"
"37","A","Wol","no",NA,NA,NA,"1.74","-0.28","0.47"
"38","H","New","no",NA,NA,NA,"2.01","-0.47","-0.00"
