"","HA","vs","played","Pts","GD","GS","ePts","sched","cumulative"
"1","A","Bil","yes",3,2,2,"1.89","0.24","0.24"
"2","A","Alm","yes",3,2,3,"2.82","-0.13","0.12"
"3","A","Cel","yes",3,1,1,"2.58","-0.03","0.09"
"4","H","Get","yes",3,1,2,"2.79","-0.11","-0.03"
"5","H","RSo","yes",3,1,2,"2.47","0.01","-0.02"
"6","A","Atl","yes",0,-2,1,"1.31","0.48","0.46"
"7","H","Lpa","yes",3,2,2,"2.76","-0.10","0.35"
"8","A","Gir","yes",3,3,3,"1.50","0.40","0.75"
"9","H","Osa","yes",3,4,4,"2.66","-0.07","0.69"
"10","A","Sev","yes",1,0,1,"2.60","-0.04","0.65"
"11","A","Bar","yes",3,1,2,"1.58","0.37","1.02"
"12","H","Ray","yes",1,0,0,"2.73","-0.09","0.92"
"13","H","Val","yes",3,4,5,"2.71","-0.08","0.84"
"14","A","Cad","yes",3,3,3,"2.59","-0.04","0.81"
"15","H","Gra","yes",3,2,2,"2.93","-0.17","0.63"
"16","A","Bet","yes",1,0,1,"2.29","0.08","0.72"
"17","H","Vil","yes",3,3,4,"2.55","-0.02","0.69"
"18","A","Ala","yes",3,1,1,"2.40","0.04","0.73"
"19","H","Mal","yes",3,1,1,"2.82","-0.13","0.61"
"20","H","Alm","yes",3,1,3,"2.85","-0.14","0.47"
"21","A","Lpa","yes",3,1,2,"2.57","-0.03","0.44"
"22","A","Get","yes",3,2,2,"2.40","0.04","0.48"
"23","H","Atl","yes",1,0,1,"2.54","-0.02","0.46"
"24","H","Gir","yes",3,4,4,"2.32","0.07","0.53"
"25","A","Ray","yes",1,0,1,"2.66","-0.07","0.47"
"26","H","Sev","yes",3,1,1,"2.73","-0.09","0.37"
"27","A","Val","yes",1,0,2,"2.43","0.03","0.40"
"28","H","Cel","yes",3,4,4,"2.75","-0.10","0.31"
"29","A","Osa","yes",3,2,4,"2.60","-0.04","0.26"
"30","H","Bil","yes",3,2,2,"2.57","-0.03","0.24"
"31","A","Mal","yes",3,1,1,"2.54","-0.02","0.22"
"32","H","Bar","yes",3,1,3,"2.13","0.15","0.37"
"33","A","RSo","yes",3,1,1,"2.42","0.03","0.40"
"34","H","Cad","yes",3,3,3,"2.85","-0.14","0.26"
"35","A","Gra","yes",3,4,4,"2.71","-0.08","0.18"
"36","H","Ala","yes",3,5,5,"2.77","-0.11","0.07"
"37","A","Vil","yes",1,0,4,"2.53","-0.01","0.05"
"38","H","Bet","yes",1,0,0,"2.64","-0.05","0.00"
